video_id,published_at,title,url,language_guess,lyric_likeness_score,is_lyric_like,line_count,avg_line_len,series_guess,character_guess,song_title_guess,profile_tags,description_hash
gvXM2WOF70o,2025-09-29T12:21:42Z,[Derville Pen is dead!] 미첼x젠슨 - 'Destino Desatino',https://www.youtube.com/watch?v=gvXM2WOF70o,EN,62.0,yes,102,29.32,Derville Pen is dead!,미첼 | 젠슨,Destino Desatino,winter_christmas | rain_city | self_denial_rationalization | cute_comedy | heroic_fantasy,1b6b21fb57ae
yzfYrf6htpk,2025-09-28T15:24:21Z,[Derville Pen is dead!] 현암x젠슨 - '마가밀댄스',https://www.youtube.com/watch?v=yzfYrf6htpk,KR,59.2,yes,85,22.31,Derville Pen is dead!,현암 | 젠슨,마가밀댄스,summer_heat | winter_christmas | rain_city | run_dance_motion | self_denial_rationalization,a683ce70dad2
6pouXtiuY_A,2025-09-28T14:39:33Z,[Derville Pen is dead!] 박봉남x월콧 - 'Attention! 지금부터 클린업 타임!',https://www.youtube.com/watch?v=6pouXtiuY_A,KR,62.2,yes,50,18.16,Derville Pen is dead!,박봉남 | 월콧,Attention! 지금부터 클린업 타임!,winter_christmas | rain_city | run_dance_motion | self_denial_rationalization | tender_comfort,a691237c5828
scDH5ribP_E,2025-09-20T18:12:12Z,[Run Sarura Run! 2기] 세리카 - '날개를 펼치는 꿈',https://www.youtube.com/watch?v=scDH5ribP_E,KR,59.7,yes,32,19.94,Run Sarura Run! 2기,세리카,날개를 펼치는 꿈,winter_christmas | rain_city | tender_comfort | dark_cool,31dfee46aa52
q2-sqH1xmzk,2025-09-20T17:28:56Z,"[Run Sarura Run! 2기] 카샤스 - '골치 아픈데, 끌리네'",https://www.youtube.com/watch?v=q2-sqH1xmzk,KR,61.1,yes,44,20.59,Run Sarura Run! 2기,카샤스,"골치 아픈데, 끌리네",summer_heat | winter_christmas | self_denial_rationalization | cute_comedy | tender_comfort,897515def883
Tu93g1x5x3w,2025-09-19T18:57:25Z,[Run Sarura Run! 2기] 라이니 - '레기스의 휴일',https://www.youtube.com/watch?v=Tu93g1x5x3w,KR,60.4,yes,39,17.85,Run Sarura Run! 2기,라이니,레기스의 휴일,summer_heat | winter_christmas | rain_city | run_dance_motion | self_denial_rationalization,9567eb879378
A1L8JrhALZM,2025-09-19T17:47:44Z,[Run Sarura Run! 2기] 령 - 'A.I.DOL 에코 ☆ 처음 인사드려요!',https://www.youtube.com/watch?v=A1L8JrhALZM,KR,56.9,yes,66,20.08,Run Sarura Run! 2기,령,A.I.DOL 에코 ☆ 처음 인사드려요!,summer_heat | rain_city | self_denial_rationalization | cute_comedy | dark_cool,d57bbb99d3dd
1ay4TIcQVFQ,2025-09-18T18:16:15Z,[Run Sarura Run! 2기] 체니 - '나의 진짜 필살기',https://www.youtube.com/watch?v=1ay4TIcQVFQ,KR,61.0,yes,41,17.15,Run Sarura Run! 2기,체니,나의 진짜 필살기,summer_heat | winter_christmas | run_dance_motion | self_denial_rationalization | cute_comedy,99984d0d3f3f
IL0AZYoCN3w,2025-09-18T17:01:25Z,[Run Sarura Run! 2기] 레베카 - '소금 사탕과 초콜릿 파르페',https://www.youtube.com/watch?v=IL0AZYoCN3w,KR,61.6,yes,32,19.88,Run Sarura Run! 2기,레베카,소금 사탕과 초콜릿 파르페,winter_christmas | self_denial_rationalization | cute_comedy | tender_comfort | idol_pop_hook,126509c90de9
QH5msTA28q4,2025-09-18T16:12:20Z,[Run Sarura Run! 2기] 네르 - '이상한 나라의 성기사',https://www.youtube.com/watch?v=QH5msTA28q4,KR,58.1,yes,39,21.9,Run Sarura Run! 2기,네르,이상한 나라의 성기사,summer_heat | heroic_fantasy | idol_pop_hook,3d0ec62e9603
LeObjtR8fWk,2025-09-18T08:17:48Z,"[Run Sarura Run! 2기] 루크 - '어쩌면, 아마도'",https://www.youtube.com/watch?v=LeObjtR8fWk,KR,59.9,yes,37,19.84,Run Sarura Run! 2기,루크,"어쩌면, 아마도",winter_christmas | rain_city | self_denial_rationalization | cute_comedy | heroic_fantasy,3986b36e14ef
gq0CAsfQad4,2025-09-17T18:12:45Z,[Run Sarura Run!] 루크x마리 - '슈뢰딩거의 고양이',https://www.youtube.com/watch?v=gq0CAsfQad4,KR,63.0,yes,49,20.24,Run Sarura Run!,루크 | 마리,슈뢰딩거의 고양이,summer_heat | winter_christmas | self_denial_rationalization | cute_comedy | heroic_fantasy,6a522cda1745
euyqgg3YeBY,2025-09-17T16:47:34Z,[Run Sarura Run! 2기] 마리 - '투명의 벽',https://www.youtube.com/watch?v=euyqgg3YeBY,KR,59.9,yes,37,20.41,Run Sarura Run! 2기,마리,투명의 벽,winter_christmas | rain_city | run_dance_motion | self_denial_rationalization | cute_comedy,45137aca1d24
gbivd0sooAM,2025-09-16T17:42:17Z,[Derville Pen is dead! 1기] 12.데.성.출.(Ver.웰링),https://www.youtube.com/watch?v=gbivd0sooAM,KR,58.6,yes,33,16.82,Derville Pen is dead! 1기,12.데.성.출.,,winter_christmas | rain_city | self_denial_rationalization | heroic_fantasy | tender_comfort,8ea94c5aa44e
4ZQL5KleEJA,2025-09-16T17:14:25Z,[Derville Pen is dead! 1기] 11.데.성.출.(Ver.타라한),https://www.youtube.com/watch?v=4ZQL5KleEJA,KR,52.6,yes,31,17.81,Derville Pen is dead! 1기,11.데.성.출.,,summer_heat | rain_city | self_denial_rationalization | cute_comedy | heroic_fantasy,f863caf44ba7
7tRPhWV2iCo,2025-09-16T15:15:50Z,[Derville Pen is dead! 1기] 태평성대로구나_10.데.성.출.(Ver.현암),https://www.youtube.com/watch?v=7tRPhWV2iCo,KR,54.4,yes,54,15.59,Derville Pen is dead! 1기,태평성대로구나_10.데.성.출.,,summer_heat | rain_city | self_denial_rationalization | heroic_fantasy | tender_comfort,4a636b04392e
VnU2BMFac5U,2025-09-15T18:07:49Z,[Derville Pen is dead! 1기] 분홍빛 강철의 벽_09.데.성.출.(Ver.젠슨),https://www.youtube.com/watch?v=VnU2BMFac5U,KR,57.4,yes,38,16.5,Derville Pen is dead! 1기,분홍빛 강철의 벽_09.데.성.출.,,summer_heat | winter_christmas | rain_city | cute_comedy | heroic_fantasy,aa0c88cfb7b8
O021H829Vfc,2025-09-15T16:15:28Z,"[Derville Pen is dead! 1기] Piecemaker_07.데.성.출. (Ver. Purgatrio, 웰링)",https://www.youtube.com/watch?v=O021H829Vfc,KR,60.5,yes,38,16.24,Derville Pen is dead! 1기,Piecemaker_07.데.성.출.,,winter_christmas | rain_city | self_denial_rationalization | heroic_fantasy | tender_comfort,1642ce691110
j4mPwTLC1EU,2025-09-15T15:47:52Z,[Derville Pen is dead! 1기]Divine Pickpocket_08.데.성.출.(Ver.월콧),https://www.youtube.com/watch?v=j4mPwTLC1EU,KR,58.8,yes,39,18.08,Derville Pen is dead! 1기,Divine Pickpocket_08.데.성.출.,,rain_city | self_denial_rationalization | cute_comedy | heroic_fantasy | tender_comfort,324b97bed093
1W1-287xCZs,2025-09-14T16:01:54Z,[Derville Pen is dead! 1기]이성의 레퀴엠_06.데.성.출.(Ver.올레그),https://www.youtube.com/watch?v=1W1-287xCZs,KR,58.9,yes,38,18.18,Derville Pen is dead! 1기,이성의 레퀴엠_06.데.성.출.,,rain_city | self_denial_rationalization | heroic_fantasy | idol_pop_hook | labor_work,adfb1a14d115
K2tTVfOQKcs,2025-09-14T11:38:31Z,[Run Sarura Run! 1기] 령 - 'Kernel Panic!',https://www.youtube.com/watch?v=K2tTVfOQKcs,KR,54.0,yes,50,22.26,Run Sarura Run! 1기,령,Kernel Panic!,summer_heat | winter_christmas | rain_city | cute_comedy | heroic_fantasy,741b2a7cd34a
tF6w5Rsubos,2025-09-13T18:47:21Z,[Run Sarura Run! 1기] 라이니 - '체크메이트',https://www.youtube.com/watch?v=tF6w5Rsubos,KR,55.0,yes,36,19.11,Run Sarura Run! 1기,라이니,체크메이트,summer_heat | winter_christmas | rain_city | run_dance_motion | self_denial_rationalization,ba73a4db8e3e
xMGYY3To1BU,2025-09-13T17:13:38Z,[Run Sarura Run! 1기] 크래더 - '백수 블루스',https://www.youtube.com/watch?v=xMGYY3To1BU,KR,60.0,yes,36,21.28,Run Sarura Run! 1기,크래더,백수 블루스,winter_christmas | run_dance_motion | self_denial_rationalization | tender_comfort,a1f92d5ec156
D6x-y79TXik,2025-09-13T16:58:03Z,[Run Sarura Run! 1기] 세리카 - '은하수 자장가',https://www.youtube.com/watch?v=D6x-y79TXik,KR,64.4,yes,35,16.49,Run Sarura Run! 1기,세리카,은하수 자장가,winter_christmas | self_denial_rationalization | tender_comfort | dark_cool | idol_pop_hook,343fb1786237
fW8jNu_ndXs,2025-09-13T15:29:21Z,[Run Sarura Run! 1기] 체니 - '최강! 이 몸! 등장!',https://www.youtube.com/watch?v=fW8jNu_ndXs,KR,60.3,yes,34,20.71,Run Sarura Run! 1기,체니,최강! 이 몸! 등장!,run_dance_motion | self_denial_rationalization | cute_comedy | heroic_fantasy | idol_pop_hook,d2fdcad3c69d
yG4ZvGzQ7SY,2025-09-13T11:41:07Z,[Run Sarura Run! 1기] 레베카 - '나의 작은 친구들',https://www.youtube.com/watch?v=yG4ZvGzQ7SY,KR,60.0,yes,42,18.88,Run Sarura Run! 1기,레베카,나의 작은 친구들,summer_heat | winter_christmas | rain_city | self_denial_rationalization | cute_comedy,9b085e728211
JxxwXNCV7xY,2025-09-12T18:22:01Z,[Run Sarura Run! 1기] 테피 - '당신의 손이 닿을 때',https://www.youtube.com/watch?v=JxxwXNCV7xY,KR,63.1,yes,37,18.54,Run Sarura Run! 1기,테피,당신의 손이 닿을 때,self_denial_rationalization | heroic_fantasy | tender_comfort,a7b38127f6db
gxlk-_kNuHc,2025-09-12T15:39:34Z,[Run Sarura Run! 1기] 루크 - '이상한 날들의 멜로디',https://www.youtube.com/watch?v=gxlk-_kNuHc,KR,72.1,yes,36,20.25,Run Sarura Run! 1기,루크,이상한 날들의 멜로디,rain_city | self_denial_rationalization | cute_comedy | heroic_fantasy | tender_comfort,7130d524cc25
2Pgs8ae-nQQ,2025-09-11T18:30:30Z,[Run Sarura Run! 1기] 네르 - '갑옷속의 아리아',https://www.youtube.com/watch?v=2Pgs8ae-nQQ,KR,70.3,yes,46,20.48,Run Sarura Run! 1기,네르,갑옷속의 아리아,summer_heat | run_dance_motion | self_denial_rationalization | heroic_fantasy | tender_comfort,673905a6800d
MX4yeffy0RM,2025-09-10T20:15:03Z,[Run Sarura Run! 1기] 마리 - '니가 제일 바보야!',https://www.youtube.com/watch?v=MX4yeffy0RM,KR,64.3,yes,37,22.59,Run Sarura Run! 1기,마리,니가 제일 바보야!,summer_heat | winter_christmas | rain_city | self_denial_rationalization | cute_comedy,9dd7623457b4
3UGOqSQwzPc,2025-09-10T19:33:02Z,"[Run Sarura Run! 2기] 샐리 - '인생은 실전이야, 꼬맹아!'",https://www.youtube.com/watch?v=3UGOqSQwzPc,KR,69.4,yes,41,18.05,Run Sarura Run! 2기,샐리,"인생은 실전이야, 꼬맹아!",winter_christmas | rain_city | run_dance_motion | self_denial_rationalization | cute_comedy,041f86cbef79
ghXKJ4JO8Mg,2025-09-09T19:23:01Z,[Run Sarura Run! 2기 ED] 오후의 티타임,https://www.youtube.com/watch?v=ghXKJ4JO8Mg,KR,68.9,yes,38,19.32,Run Sarura Run! 2기 ED,오후의 티타임,,summer_heat | winter_christmas | cute_comedy | heroic_fantasy | tender_comfort,9303be21d5fe
GRxK1hHXeMA,2025-09-09T15:25:02Z,[Run Sarura Run! 2기 OP] 내일의 팔레트,https://www.youtube.com/watch?v=GRxK1hHXeMA,KR,67.0,yes,45,15.36,Run Sarura Run! 2기 OP,내일의 팔레트,,summer_heat | winter_christmas | rain_city | run_dance_motion | self_denial_rationalization,7adda05c2ea8
zlbqjrEj7b0,2025-09-09T11:52:10Z,[Derville Pen is dead! 1기] My Lovely Nuisance_05.데.성.출.(Ver.마르티나),https://www.youtube.com/watch?v=zlbqjrEj7b0,KR,65.0,yes,47,21.28,Derville Pen is dead! 1기,My Lovely Nuisance_05.데.성.출.,,winter_christmas | self_denial_rationalization | cute_comedy | heroic_fantasy | tender_comfort,5ae93b38d1b4
aOfXtK67jeE,2025-09-08T17:44:03Z,[Derville Pen is dead! 1기] Ain't Gonna Work_03.데.성.출.(Ver.유진),https://www.youtube.com/watch?v=aOfXtK67jeE,KR,71.4,yes,47,19.21,Derville Pen is dead! 1기,Ain't Gonna Work_03.데.성.출.,,summer_heat | winter_christmas | rain_city | run_dance_motion | self_denial_rationalization,ea3af463d36a
lDD5jHBy9Oo,2025-09-08T17:00:39Z,[Derville Pen is dead! 1기] Stranger in the Night_04.데.성.출.(Ver.미첼),https://www.youtube.com/watch?v=lDD5jHBy9Oo,KR,66.9,yes,50,20.44,Derville Pen is dead! 1기,Stranger in the Night_04.데.성.출.,,summer_heat | winter_christmas | rain_city | self_denial_rationalization | cute_comedy,a90d5e22fa1d
oPt-u0QX19o,2025-09-06T19:12:23Z,[Derville Pen is dead! 1기] 02.데.성.출.(Ver.박봉남),https://www.youtube.com/watch?v=oPt-u0QX19o,KR,67.0,yes,60,19.5,Derville Pen is dead! 1기,02.데.성.출.,,summer_heat | winter_christmas | rain_city | run_dance_motion | self_denial_rationalization,c85b7d7a8143
j72so3UiaIo,2025-09-06T18:53:23Z,[Derville Pen is dead! 1기] 01.데.성.출.(Ver.월콧x젠슨x현암),https://www.youtube.com/watch?v=j72so3UiaIo,KR,68.3,yes,69,19.93,Derville Pen is dead! 1기,01.데.성.출.,,winter_christmas | rain_city | self_denial_rationalization | cute_comedy | heroic_fantasy,7c244e284091
mR1uyl4jB10,2025-09-06T17:22:49Z,[Run Sarura Run! 1기 ED] 우리들의 페이지,https://www.youtube.com/watch?v=mR1uyl4jB10,KR,68.3,yes,45,20.11,Run Sarura Run! 1기 ED,우리들의 페이지,,summer_heat | run_dance_motion | self_denial_rationalization | tender_comfort | dark_cool,60d0b0bae3ca
YAGCE-qfok8,2025-09-06T17:14:03Z,[Run Sarura Run! 1기 OP] 티키타카! 케미 스파크!,https://www.youtube.com/watch?v=YAGCE-qfok8,KR,73.1,yes,59,13.44,Run Sarura Run! 1기 OP,티키타카! 케미 스파크!,,rain_city | self_denial_rationalization | tender_comfort | idol_pop_hook,ec6cc2d40a03
